Dialogue,Label,,,
"usteru, saya mohon pihak kerajaan, khususnya YAB Tambun, supaya jangan sesekali bertindak zalim terhadap rakyat Parit, jangan sesekali bertindak zalim kepada rakyat Malaysia dengan menyekat atau mengurangkan peruntukan bagi Ahli-ahli Parlimen.",Motion,,,
saya ingin mencadangkan supaya rangka tindakan keselamatan dan juga daya tahan negara kita segera dapat diperkukuhkan atau dapat dibentuk.,Motion,,,
"Maka atas dasar itu, saya mencadangkan supaya kerajaan dapat menubuhkan national center for carbon neutrality through climate action now.",Motion,,,
"Saya juga ingin mencadangkan bahawa kerajaan menerusi Kementerian Pembangunan Kerajaan Tempatan, Kementerian Dalam Negeri dan Kementerian Komunikasi dan Digital serta kementerian lain yang berkaitan agar dapat membina satu bentuk kerjasama bersepadu merentas kementerian agar seterusnya dapat diterjemahkan melalui tindakan proaktif oleh pelbagai agensi termasuk unit pasukan PDRM bagi menangani isu ini.",Motion,,,
saya memohon di Dewan yang mulia ini agar Kementerian Dalam Negeri memberikan pertimbangan khas kepada pemohon kewarganegaraan yang telah berada dalam kategori usia emas kerana mendapat taraf kewarganegaraan merupakan hadiah ataupun kurniaan yang sangat bermakna dalam hidup mereka.,Motion,,,
Saya juga ingin mencadangkan kepada pihak KTMB dan Perbadanan Aset Kereta Api (RAC) agar dapat mempercepatkan pembinaan stesen baharu Dabong atau sekurang-kurangnya membina platform yang lebih selesa dan selamat kepada penumpang yang semakin hari semakin bertambah terutama di musim cuti persekolahan seperti ini.,Motion,,,
Saya mencadangkan supaya akta tersebut dipinda dengan memberi pengecualian khas kepada para petani serta pekebun bagi membolehkan mereka dapat mengeluarkan hasil tanaman yang maksimum tanpa menghadapi sebarang gangguan daripada babi hutan dan juga kera ini.,Motion,,,
"Saya ingin mencadangkan supaya pihak kerajaan dapat juga menambak Batuan Tengah dan berusaha meningkatkan nilai strategik Batuan Tengah. Saya juga menyokong usaha kerajaan melalui Peguam Negara bagi menyemak isu-isu dan tindakan perundangan berhubung kes Pulau Batu Puteh, Batuan Tengah dan Tubir Selatan.",Motion,,,
"Justeru, saya memohon kerajaan agar dapat mempertimbangkan semula dan meneruskan projek-projek pembaikan, penurapan semula permukaan dan pelurusan jalan-jalan yang sedia ada di Parlimen Mersing. Mohon kerajaan memandang serius isu jalan raya dengan menyalurkan peruntukan yang mencukupi.",Motion,,,
36(6) Tuan Yang di-Pertua. Tadi menyebutkan Yang Berhormat Pagoh ingkar Yang di-Pertuan Agong. Saya minta itu ditarik balik sebab dia mengelirukan dan satu sangkaan jahat Tuan Yang di-Pertua.,Motion,,,
Kita memohon juga pada hari ini bersama Ahli-ahli Parlimen yang lain supaya pihak SPRM tidak lagi menunggu masa yang lama untuk mendakwa pihak yang telah pun menyebabkan kerugian-kerugian berbilion-bilion ringgit dalam projek LCS ini.,Motion,,,
"Demi menghormati Dewan yang mulia ini, saya dapati banyak Ahli Parlimen yang membuat gangguan. Jadi, Peraturan Mesyuarat 37(1) menyebut, “Seseorang Ahli tidak boleh mengganggu Ahli yang sedang bercakap”. Jadi maknanya kalau Ahli nak mengganggu, harus minta kebenaran daripada Tuan Yang di-Pertua.",Motion,,,
"Oleh itu, point pertama saya adalah untuk saya mencadangkan kepada kerajaan dan juga pihak Speaker, untuk menetapkan Jawatankuasa Pilihan Khas ataupun Parliament Select Committee dalam kadar yang segera dan cadangan ini boleh dilaksanakan kerana peruntukan Perkara 81(1) dan (2) dalam Buku Peraturan-peraturan Majlis Mesyuarat Dewan Rakyat diberikan kuasa. Saya rasa, saya ingin cadangkan kepada Dewan ini supaya kita perlu melibatkan Ahli Parlimen kerajaan dan juga Ahli Parlimen pembangkang untuk kita bagi ruang yang secukupnya",Motion,,,
"Oleh itu, saya ingin mencadangkan kepada kerajaan supaya melihat semula tatacara perolehan kerajaan dan melaksanakan atau mewajibkan ada midterm review tentang pelaksanaan projek-projek yang berkaitan.",Motion,,,
"Perkataan itu mengatakan bahawa ucapan Yang Amat Berhormat Perdana Menteri di luar negara seolah-olah menghina rakyat Malaysia itu adalah tidak patut. Jadi, saya minta panduan. Memandangkan perkara itu disahkan, bolehkah Yang Berhormat tolong tarik balik kenyataan itu?",Motion,,,
"Justeru, saya minta Tuan Yang di-Pertua kalau boleh pertimbangkan lagi tidak perlu mewajibkan tali leher sebagai kod pakaian di semua pegawai lelaki dan pelawat yang berkunjung ke Parlimen.",Motion,,,
"Malangnya pihak berkuasa tempatan dia ada bajet. Kerajaan negeri sendiri meminta wakil rakyat untuk pohon dengan Kerajaan Persekutuan pula. Justeru, saya minta Kementerian Kewangan meneliti permohonan ini supaya projek berimpak tinggi yang hanya akan membelanjakan RM4 juta ini dapat disegerakan.",Motion,,,
"Gerik ingin mencadangkan supaya Majlis Keselamatan Negara mengambil alih bangunan terbengkalai tersebut, disambung bina dan dijadikan pusat pentadbiran agensi-agensi di bawah MKN termasuk tentera Rejimen Sempadan.",Motion,,,
"Kami mencadangkan yang pertama, untuk menubuhkan sebuah perbadanan yang diberi nama Perbadanan Kemajuan Hulu Perak untuk anak-anak orang Hulu Perak dan yang kedua adalah Yayasan Hulu Perak sebagai satu badan amal yang meraih sokongan korporat untuk anak-anak Hulu Perak.",Motion,,,
Mohon pihak kerajaan selepas ini mengambil tindakan segera supaya sekolah-sekolah ini dapat diselenggara dengan lebih baik dan teratur.,Motion,,,
Jadi saya di sini memohon kepada KPM supaya menilai balik dan kita menilai balik bagaimanakah untuk memastikan bahawa kuarters-kuarters ini dapat digunakan semaksimum yang boleh.,Motion,,,
Saya mohon mencadang di sini supaya kos sara hidup ini disamaratakan iaitu sebanyak RM300.,Motion,,,
"Sekejap lagi saya mohon kepada Kementerian Pendidikan Malaysia (KPM) supaya memberi satu hospital yang boleh untuk memberi perkhidmatan yang berkesan kepada penduduk hampir 50,000 orang di kawasan Bandar Baharu.",Motion,,,
Bentong memohon pihak kementerian yang terlibat di bawah pemerintahan kerajaan yang baharu ini agar menyegerakan bantuan baik pulih kediaman penduduk yang masih tertangguh dan memeriksa semula kualiti kerja yang dijalankan oleh kontraktor-kontraktor yang dilantik untuk kerja-kerja baik pulih ini.,Motion,,,
"Acap kali juga saya menerima aduan daripada penduduk yang pergi ke Hospital Bentong untuk mendapatkan rawatan bahawa masa menunggu mengambil masa yang lama dan panjang. Jadi, Bentong memohon agar kementerian memberikan perhatian kepada perkara ini.",Motion,,,
saya ingin mencadangkan dan mengusulkan supaya pihak Kementerian Pelancongan bukan saja memandang Temerloh sebagai satu peluang keemasan untuk dimanfaatkan,Motion,,,
"Igan mencadangkan agar pengambilan anak-anak Sarawak yang lebih ramai di Institusi Pendidikan Guru iaitu di IPG di dalam beberapa opsyen tertentu seperti Pendidikan Islam, Pendidikan Moral, Bahasa Malaysia, Matematik dan subjek-subjek kritikal yang lain dengan laluan khas iaitu tidak terikat kepada syarat minimum 5A dalam Sijil Pelajaran Malaysia sebagaimana syarat yang digunakan sekarang ini.",Motion,,,
"Tuan Yang di-Pertua, saya juga memohon agar Kementerian Pendidikan menambah kuota guru sekolah di luar bandar untuk mengikuti kursus NPQEL ini dengan mengadakan program khusus untuk memberikan galakan kepada guru mengikuti kursus NPQEL.",Motion,,,
Saya juga ingin mencadangkan kepada kerajaan agar merancang dan menjayakan pembangunan bandar pintar di setiap negeri terutamanya di bandar-bandar yang utama di setiap negeri selaras dengan Wawasan Kemakmuran Bersama 2030.,Motion,,,
Saya pohon supaya dapatlah kiranya kerajaan yang ada sekarang ini membantu menyelesaikan masalah di Pelabuhan Lembaga Kemajuan Ikan Malaysia Chendering ini dan juga muara Sungai Ibai.,Motion,,,
"saya turut mencadangkan supaya membangunkan kawasan industri di PJ sebagai taman industri yang berteknologi tinggi dengan menumpukan dengan R&D, electrical and electronics (E&E), robotik, automasi, IT dan teknologi hijau.",Motion,,,
Saya mencadangkan supaya konsep bas mini yang amat berjaya dahulu dikaji dan dihidupkan semula.,Motion,,,
"saya mencadangkan sebagaimana yang disarankan oleh Yang Berhormat Temerloh juga, supaya diwujudkan bagi mengurangkan jurang perbezaan di antara bandar dan luar bandar ini, saya mencadangkan agar Kementerian Pendidikan Tinggi mewujudkan institut pengajian tinggi awam terutamanya di Kuala Krau ataupun di Temerloh kerana kami berdampingan ya.",Motion,,,
"Justeru itu, di kesempatan ini, saya mewakili peneroka FELDA terutamanya di Parlimen Kuala Krau, memohon kepada kementerian yang berkenaan; pertama sekali adalah untuk memastikan kerajaan membuat dasar yang lebih jelas terhadap penempatan generasi kedua dan ketiga peneroka terutamanya anak-anak peneroka yang membina rumah di tanah tapak generasi ayah-ayah mereka diberikan kemudahan api dan air yang pernah diberikan sebelum itu dan kemudian ditarik balik dalam beberapa waktu yang terdekat ini.",Motion,,,
"Oleh sebab itu, saya memohon kepada kementerian yang berkewajipan untuk memberikan ataupun mengeluarkan senarai penuh apakah perkara yang dipotong di dalam slip penerimaan duit bagi peneroka.",Motion,,,
"“Mengikut Peraturan Mesyuarat 12(1), saya mohon mencadangkan bahawa Mesyuarat pada hari ini tidak akan ditangguhkan sehingga selesai dibahaskan dan diputuskan dalam peringkat Jawatankuasa Kementerian Sumber Asli, Alam Sekitar dan Perubahan Iklim, Kementerian Pembangunan Kerajaan Tempatan dan Kementerian Perdagangan Dalam Negeri dan Kos Sara Hidup bagi Rang Undang-undang Perbekalan 2023, dan Usul Anggaran Perbelanjaan Pembangunan 2023 dan selepas itu Majlis Mesyuarat akan ditangguhkan sehingga jam 10 pagi, hari Isnin, 20 Mac 2023.”",Motion,,,
saya juga mencadangkan untuk mewujudkan sistem amaran awal yang melibatkan bencana aliran puing dan banjir puing bagi mengurangkan impak bencana geologi di kawasan berisiko di seluruh negara kita.,Motion,,,
"saya mencadangkan agar pemetaan dan juga pemantauan berkala di kawasan berpotensi, yang pernah berlaku aliran dan juga banjir puing ini perlu dilakukan dalam pengurusan pengurangan risiko banjir dan bencana geologi di seluruh negara.",Motion,,,
"Saya ingin mencadangkan kepada Yang Berhormat Mersing supaya masukkan dalam ucapan yang mana, Geopark Lembah Kinta di Perak dan juga Lenggong Geopark turut merayu kepada kementerian supaya ada peruntukan berlebihan untuk membangun kawasan tersebut sebab saya lihat kepada usaha kerajaan adalah untuk menemui geotapak-geotapak yang baharu yang tahun ini diletakkan sasaran 39.",Motion,,,
Saya ingin mencadangkan agar Yang Berhormat Menteri turun dan melihat suasana berlaku dalam masa terdekat untuk melihat sendiri masalah yang dihadapi oleh pengusaha bot pelancong dan bot nelayan.,Motion,,,
Saya mencadangkan agar pihak kementerian melalui agensi yang berkaitan dapat membuat bancian awal kawasan-kawasan yang dikenal pasti menghadapi masalah ini,Motion,,,
Saya ingin mencadangkan agar instrumen wakaf alam sekitar dipergiatkan bagi memastikan kesejahteraan alam sekitar akan terus dilindungi.,Motion,,,
saya cadangkan FRIM dinaikkan RM1 juta dan jabatan dinaikkan RM1 bilion. Tidak banyak sebab hutan ini akan menjana pelbagai keberuntungan kepada kita.,Motion,,,
Saya ingin cadangkan dan pernah saya cadangkan dahulu supaya adanya penjadualan yang dibuat oleh JPS dan dimaklumkan kepada kampung-kampung dan ketua-ketua kampung untuk tahu bilakah pembersihan akan dilakukan.,Motion,,,
saya mencadangkan supaya kementerian melaksanakan program pengurusan risiko bencana berasaskan komuniti dengan kerjasama Ahli Parlimen dan Ahli Dewan Undangan Negeri.,Motion,,,
"saya juga ingin mencadangkan supaya kementerian membelanjakan sebahagian daripada peruntukan yang berjumlah RM43,383,400 pada tahun ini untuk menyelesaikan masalah ini dengan mengawal dari sudut pembiakan haiwan-haiwan berkenaan.",Motion,,,
"Saya mencadangkan supaya pengurusan JPS di peringkat daerah ini biarlah diuruskan di bawah jurutera daerah dan organisasinya seperti jabatan-jabatan yang lain, seperti Jabatan Kerja Raya, yang mana di peringkat daerah juga dan pengurusan kewangan semua ada di peringkat pejabat daerah. Ini berlainan dengan Jabatan Pengairan dan Saliran",Motion,,,
"Cadangan saya ialah bolehkah kementerian pertimbangkan, kita letak solar panel di atas air di empangan dan kawasan tadahan air. Ia ada dua kebaikan",Motion,,,
Oleh itu saya minta supaya pihak kementerian dapat memberikan perhatian kerana sawah ini merupakan sumber kepada makanan kita.,Motion,,,
"jadi kita minta supaya kementerian dapat memberikan bantuan sokongan sama ada dalam bentuk peruntukan supaya projek ini dapat dilaksanakan secepat mungkin supaya Pantai Puteri ini dapat kembali menjadi tempat yang dikunjungi, top five dalam Negeri Melaka.",Motion,,,
"Saya mohon supaya pihak kementerian dapat mengatasi masalah-masalah banjir ini dengan mengorek Sungai Baram, Kuala Baram, Kuala Sungai Tinjang, Kuala Sungai Tutoh dan juga Kuala Sungai Apoh sebab inilah kawasan-kawasan di hilir Baram yang selalu dilanda banjir ini",Motion,,,
"saya juga ingin cadangkan dan mohon kepada pihak kementerian supaya buat kajian. Disebabkan dengan kegiatan-kegiatan di pedalaman, maka Sungai Baram ini cetek.",Motion,,,
"Jadi, yang seterusnya ialah supaya hakisan tebing sungai ini juga yang mengakibatkan keselamatan rumah panjang ini terjejas, saya mohon supaya JPS mengkaji dan meluluskan untuk buat river retention wall, dengan izin, ini",Motion,,,
saya mohon supaya pihak kementerian meluluskan permohonan dari Jabatan Parit dan Saliran Sabah kerana tidak ada kajian banjir untuk keseluruhan kawasan Parlimen Tuaran.,Motion,,,
"Oleh demikian Tuan Pengerusi, saya cadang seperti berikut. Kerajaan Persekutuan memperuntukkan sebahagian daripada anggaran 2023 sebagai dana kecemasan dan digunakan untuk menyiapkan projek sistem bekalan air yang dilanda oleh krisis gangguan air yang amat kritikal seperti Raub",Motion,,,
saya cadangkan kepada kementerian agar penurunan kuasa kepada pegawai di peringkat daerah atau menambah kakitangan yang diberikan kuasa pemutus dalam membuat ulasan tersebut.,Motion,,,
saya cadangkan kepada kerajaan agar permohonan lesen atau kelulusan melaksanakan projek dapat dikeluarkan dalam tempoh satu bulan daripada tarikh permohonan jika permohonan telah mematuhi semua syarat.,Motion,,,
Saya mempunyai pandangan atau cadangan kepada kementerian bahawa sebaiknya rumah-rumah ibadat ini dapat diletakkan pada tapak yang berbeza.,Motion,,,
"Ada yang meletakkan sewaan yang tinggi, sedangkan kawasan tersebut adalah kosong. Mohon kementerian dapat melihat dan membantu pembangunan di Bukit Beruntung dan Bukit Sentosa.",Motion,,,
"Mohon sangat, kementerian mungkin boleh membantu menyediakan dana untuk membaik pulih monsoon drain sebelum berlaku kejadian yang tidak diingini.",Motion,,,
Mohon lagi sekali pihak kementerian mengambil perhatian memikirkan sesuatu untuk membangunkan di kawasan Lembah Beringin.,Motion,,,
"Saya mohon sekali lagi kementerian untuk menyediakan tapak dan bangunan baharu untuk membina kolej komuniti dengan menyediakan segala kelengkapan pembelajaran, asrama pelajar, padang dan fasiliti sukan.",Motion,,,
"ni kerana bila wanita ini berjalan, biasanya mereka bawa anak-anak bersama mereka. Jadi, kalau boleh kita mohon untuk pertimbangan agar dari segi design ini ialah gender-responsive planning untuk mereka.",Motion,,,
"saya mohon pihak kerajaan supaya mempertimbangkan semula 60,000 tan metrik untuk setiap bulan tersebut.",Motion,,,
Saya pohon kepada kerajaan supaya segera meluluskan apa yang dipinta oleh rakyat bukan dalam bentuk mencagarkan KWSP mereka.,Motion,,,
"saya mencadangkan agar pihak kementerian— Pertama, menggantikan kaedah pemberian subsidi secara pukal kepada pemberian subsidi secara bersasar kepada pengguna di kawasan berisiko berlakunya ketirisan subsidi.",Motion,,,
"Saya mohon agar usaha yang sama turut dipergiatkan di kampung-kampung di luar bandar kerana penduduk di sini juga terkesan, tambahan pula mereka berada jauh dari gudang pengumpulan barangan menyebabkan berlakunya peningkatan kos logistik.",Motion,,,
"Oleh itu, sebab tidak ada persaingan bagi melaksanakan kutipan tol ini, maka inovasi dan pembaharuan berlaku dengan sangat perlahan. Saya mohon agar kerajaan meneliti dan segera melaksanakan mekanisme kutipan tol yang lebih berkesan.",Motion,,,
"Saya juga mencadangkan untuk hal ini supaya pihak kerajaan di bawah kementerian ini bekerjasama dengan pihak AKPK untuk mendidik masyarakat supaya hidup dengan cara berjimat dengan keadaan mencegah, bukan hanya menghubungi AKPK setelah mereka menghadapi masalah kewangan.",Motion,,,
